designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604896807353611904,604896807353611904,132.87863184689226,0.30786008,11.629193940546976,0.16480242,0.32448608091589626,0.36133265,1.8932004465565684,0.36572257,-4.158440784470201,0.27321985,0.9981984,277.39268490537415,0.7694128,19.57963,132.9414907847507,7.529183,20.02939,201.14997479884713,7.344764,18.989096,1.0402946,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896837417607808,604896837417607808,132.89348112544673,0.01403622,11.632609571625212,0.007243225,1.1986323362760365,0.017642459,-10.78958135417184,0.017803306,-2.5260249874624843,0.012861993,0.9616829,114525.08052706311,22.953913,13.040115,63468.68596025926,32.238995,13.332144,73112.6521528411,25.190891,12.587914,0.7442293,35.735058,1.9414779,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5874.501,3.8896,-0.3087,939.7931,0.0116,0.0098,0.0053
Gaia DR3 604896841713346048,604896841713346048,132.8901644103112,0.042211898,11.642701191672804,0.021696772,1.6952563889041743,0.050381586,-14.846663129809107,0.05324538,2.455935854659643,0.038215075,1.1605474,8670.179677094811,2.995142,15.842297,3662.44504130775,13.248533,16.429115,7189.187997059491,10.943056,15.106195,1.3229198,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4679.245,4.6807,-0.4602,548.5038,0.3129,0.2426,0.1293
Gaia DR3 604896871778902016,604896871778902016,132.94079696980393,1.3522406,11.618333982281143,0.9283382,,,,,,,,84.6516035867498,0.872926,20.868279,46.91348208976846,7.481482,21.160297,114.53648982647216,12.945335,19.600536,1.559761,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896876073077504,604896876073077504,132.92746267714128,0.046414163,11.613696518011759,0.023943923,1.1104700970960861,0.055962805,-11.024630026687163,0.058648225,-3.0038071853259094,0.042448968,1.0291636,5484.259520695891,2.330219,16.339571,2279.7148324053883,9.823429,16.94384,4532.143995813878,12.135227,15.607137,1.3367033,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4543.3584,4.6549,0.0599,767.0667,0.0909,0.0697,0.0366
Gaia DR3 604896979152285056,604896979152285056,132.93808503264242,0.5546605,11.639857585483004,0.31182364,0.5748623667097532,0.6704971,-10.814807929442672,0.6885608,-2.178262414557871,0.5857199,1.1246524,145.21052807706545,0.58840424,20.282372,40.11498293294046,4.97613,21.330276,173.78843914833675,6.870273,19.147842,2.182434,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896979152355712,604896979152355712,132.9356264471586,0.346337,11.64139439827874,0.18446179,0.5542176330367499,0.40945077,-2.8094514731477966,0.46077836,1.2142483322109912,0.3509854,1.0168681,267.70396657856264,0.8339394,19.618229,91.79505588866711,6.5291243,20.431494,338.8314703181463,6.2133913,18.422935,2.0085583,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897009216649856,604897009216649856,132.95804463830265,0.95009,11.64102305044747,0.5865212,1.7848047169883225,1.2822713,-4.2696512934848725,1.2282041,-7.974247089524497,1.0452987,1.0914134,99.0033931667138,0.74397653,20.698242,28.698756032823496,4.6364045,21.693884,109.60651309275553,7.56313,19.648304,2.04558,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897047871749376,604897047871749376,132.97266682757402,0.011997674,11.642391248543529,0.00609476,1.163966201676433,0.014343456,-10.84199757338084,0.015297997,-2.753510194000299,0.010491369,0.8375566,181885.73196586073,34.79509,12.53787,100481.09015705813,41.22673,12.833331,116302.21424859174,32.537086,12.083925,0.74940586,34.795795,1.1789185,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5911.4067,3.7496,-0.4992,900.1195,0.0126,0.0106,0.0057
Gaia DR3 604897047871750912,604897047871750912,132.9649972928418,0.14237128,11.64909686528668,0.07968347,0.23669013571715047,0.16816989,-0.8511824593920081,0.17508066,-1.0215073439405904,0.1382282,1.0148851,829.0007524242317,1.112273,18.39098,443.6864563782412,7.45568,18.720852,539.7488078106057,8.119196,17.917416,0.8034363,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5630.9414,4.7035,-0.9859,3273.5083,0.0056,0.0047,0.0025
Gaia DR3 604897077935819136,604897077935819136,132.9455905035205,0.12695685,11.63943406577529,0.071941905,1.7254995455303368,0.15142332,-22.806585421811867,0.15736303,11.822330414432752,0.11869031,0.98482156,983.7287239824633,1.258612,18.20518,194.38905376108679,8.714262,19.616863,1192.3251936414954,10.579107,17.05691,2.5599537,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3444.034,4.8174,-0.0861,428.3878,0.6004,0.3916,0.2495
Gaia DR3 604897077940873088,604897077940873088,132.94593935149544,0.30900705,11.642974259483431,0.16961084,0.651804070010157,0.37685618,-10.230149834074815,0.38447434,-3.100347046884602,0.32468158,0.9969611,281.74441432230407,0.74840283,19.562729,63.0634053376117,4.905602,20.839098,330.6841427279067,7.3991165,18.449362,2.3897362,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897082231570688,604897082231570688,132.94082619619695,0.019313443,11.645871201929614,0.009894939,1.402388193028019,0.023093155,13.003973852916856,0.025486603,-6.5496998764352075,0.017255714,0.991327,38916.91372643229,7.2534575,14.212021,20943.117806461527,16.311237,14.535939,25822.881233091874,17.934902,13.717884,0.81805515,44.20046,4.772885,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5598.466,4.4177,-0.9353,699.405,0.0102,0.0086,0.0047
Gaia DR3 604897116590439168,604897116590439168,132.95737909432634,0.8163592,11.659665784460898,0.4113287,0.1324323828407183,0.9474307,-0.08733905918742646,1.3770568,-4.548302064608324,0.7899446,0.9899347,114.64439979575364,0.6528476,20.538984,59.71719447299905,6.214115,20.898294,83.12797482679768,7.112285,19.948528,0.94976616,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897116591230080,604897116591230080,132.95744592272632,0.39566272,11.653313859249863,0.2266154,0.08392530047133114,0.4755424,7.091809993852927,0.48613858,-0.2743054741592213,0.37701368,1.041208,204.72853732912986,0.7269443,19.90942,54.94478847373946,4.861924,20.988726,245.85553084150453,6.3752613,18.771196,2.2175293,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897116591308928,604897116591308928,132.9547620653354,0.49072993,11.656062740257768,0.25878704,-0.42671847291436626,0.574805,1.272883866955529,0.62901664,-7.342748689644963,0.4655599,1.0359459,173.78193825134807,0.66950166,20.087355,91.82843161833453,4.79938,20.431099,116.80586389536629,6.506452,19.579233,0.85186577,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897146655291776,604897146655291776,132.9142729127564,0.098932154,11.630030726729112,0.049947597,0.8407821027389776,0.11760575,-3.778474045642527,0.12206607,2.1205676749840388,0.08844687,0.99672323,1611.1907708092708,1.340312,17.6695,643.7020624628918,8.698921,18.31683,1371.2957998735722,10.400547,16.905067,1.4117622,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4381.233,4.5114,-0.1648,1537.2102,0.0111,0.0083,0.0044
Gaia DR3 604897146655294976,604897146655294976,132.91241605794872,0.20790647,11.638489533508054,0.11873087,1.1951780803689525,0.25890496,-10.439547633429406,0.2510328,-2.667700777876436,0.19764313,0.9961397,451.710532130144,0.8753683,19.050217,113.32923317246043,5.827669,20.202688,525.4628478197426,8.877692,17.94654,2.2561474,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897185310786048,604897185310786048,132.92223962611385,0.047011655,11.635568089791677,0.023100276,0.04404061496483865,0.05660965,-0.27008482343635315,0.06250741,-4.803458389780791,0.04189818,0.9945004,5995.584855842982,2.4267678,16.242788,2799.185152812902,12.591639,16.720963,4591.31046086815,10.0648155,15.593054,1.1279087,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5195.8745,4.1792,-0.2364,2156.0244,0.3933,0.3161,0.169
Gaia DR3 604897219670461312,604897219670461312,132.90894891494665,0.08659175,11.642430350869661,0.046985563,0.19473905728173865,0.105369195,0.8723720832128007,0.10551488,-1.1577890414264824,0.07889159,1.006952,1715.2062101743634,1.4219233,17.601576,947.2101385151041,6.190524,17.897427,1098.474339288359,10.937574,17.14592,0.7515068,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5875.4976,4.656,-0.912,2724.4563,0.0038,0.0032,0.0018
Gaia DR3 604897219670462976,604897219670462976,132.90060200379995,0.017314736,11.648966605297346,0.009120708,1.1708293956288622,0.020434488,-10.774123925583538,0.021782726,-2.748970899341397,0.016211448,1.1003678,58175.816610333546,11.227603,13.775511,31882.113380520837,20.641005,14.079675,37759.739620769025,27.070541,13.305323,0.7743521,30.59537,3.6673145,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5940.895,4.3904,-0.2787,707.8547,0.104,0.0882,0.0475
Gaia DR3 604897254030196992,604897254030196992,132.91170714148106,0.04956545,11.650540245075591,0.025889074,0.8809260474718468,0.059767332,0.6953278413854709,0.060393848,0.7954718020904955,0.045438934,0.95370406,5296.582400146032,2.376565,16.377378,2410.6796181353866,8.912484,16.883194,4099.9582465636595,8.811364,15.715947,1.1672468,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4856.4175,4.6678,-0.1647,923.4286,0.1082,0.0855,0.0453
Gaia DR3 604897288389928832,604897288389928832,132.93714865266165,0.015134431,11.649703245137971,0.0073834164,1.1592611514668354,0.017983217,-11.19195892476042,0.018933117,-2.7318353390341716,0.01306363,0.9391864,81428.43312561442,13.44419,13.410427,45319.953232748216,26.642052,13.697819,51707.142730332846,22.931963,12.964019,0.73379993,36.30781,3.0778067,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5926.23,4.1454,-0.2237,800.5457,0.0088,0.0075,0.004
Gaia DR3 604897288389930880,604897288389930880,132.93240236008427,0.114094,11.646304898280325,0.056301843,1.2448143874265913,0.13131277,-10.902103508128956,0.14263979,-3.1599320384934373,0.104312725,1.0293528,1397.6750450919449,1.4902692,17.82385,371.8486399998296,8.802641,18.912626,1498.7286614555142,9.079247,16.808588,2.1040382,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3842.031,4.7109,-0.0103,651.8082,0.6088,0.4233,0.2406
Gaia DR3 604897352814039168,604897352814039168,132.92888104854097,0.49409625,11.665865839932883,0.29355708,0.5592656273459516,0.6602096,-1.421730723575414,0.6084879,-1.7612500156161541,0.5105251,1.0198339,149.3072283948138,0.6192798,20.252165,54.81953965595743,6.6716967,20.991203,183.45973720880988,8.134362,19.089043,1.9021606,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897387178485120,604897387178485120,132.9348476165589,3.179591,11.672802872589182,1.1639863,,,,,,,,71.42027759941658,0.9008566,21.052813,86.417883337937,11.75062,20.497034,91.49497845696847,8.87705,19.844402,0.65263176,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897391469141632,604897391469141632,132.9306097405539,0.04516637,11.670290523536583,0.023909733,0.3970022455685118,0.054562613,-4.716661397309091,0.056116052,1.0456363958723645,0.04087114,1.0505939,5989.931048781967,2.5608215,16.243813,3339.815884771265,12.599081,16.529236,3834.6151849747175,11.6566305,15.788591,0.74064445,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5934.8643,4.4519,-0.624,1971.9099,0.027,0.0229,0.0124
Gaia DR3 604897391469230976,604897391469230976,132.9423628745677,0.7627684,11.67443628949047,0.42639744,-1.4705549699312495,0.99942315,1.1582385838381537,1.0697794,-2.550626790292536,0.80877346,0.9565539,112.35346753703433,0.69738334,20.5609,68.91268473427097,6.1933236,20.742794,73.7073638677996,5.7271132,20.079119,0.6636753,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897421533193216,604897421533193216,132.8509706089158,0.76926607,11.61658131804393,0.37829533,0.325390352407519,0.8809397,-1.2854358491017748,0.9200126,-0.706037019363117,0.6521768,0.9732226,116.14674442935463,0.668079,20.524849,72.29052211565337,7.5906653,20.690838,80.27520871057783,9.064342,19.986443,0.7043953,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897421533506560,604897421533506560,132.84224890357362,0.39493677,11.619606298288458,0.22849919,0.46969969067227113,0.45200178,-11.574253367846843,0.47465563,-2.3967270925525486,0.37222123,1.1291542,222.17115744246502,0.7609616,19.820648,61.54423156881118,6.489866,20.865574,276.27398131376714,6.4821067,18.644545,2.2210293,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897425828911488,604897425828911488,132.84624507685228,0.047485173,11.615911475546763,0.025066204,1.8160168916252737,0.05401773,-2.9546819276386085,0.058272257,-6.206813704252362,0.042287342,1.0469387,5747.499259922704,2.8509965,16.28867,1938.170346714174,10.469272,17.120062,5542.892493185538,13.460468,15.388555,1.7315073,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4259.831,4.5685,0.2532,589.8042,0.5976,0.4363,0.2336
Gaia DR3 604897425828913280,604897425828913280,132.83776473927384,0.09494964,11.615991831703612,0.05280083,0.10862639478932717,0.10786092,-1.328918166545561,0.11610465,1.677716784434549,0.090037525,0.9911088,1621.8297883551886,1.5184295,17.662354,913.7437196057791,9.75353,17.936481,999.2216250834036,10.715007,17.248741,0.6877403,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6027.66,4.6113,-0.8612,3197.9583,0.0039,0.0033,0.0018
Gaia DR3 604897460188808704,604897460188808704,132.85981171966333,12.306515,11.61687029679141,4.968069,,,,,,,,43.904542528632994,1.0057151,21.581093,198.64864537305692,28.727877,19.593328,382.4640837552001,40.06822,18.291418,1.3019104,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897460190225792,604897460190225792,132.86212343010158,2.9873018,11.619160771838601,1.3835609,,,,,,,,99.66807987396979,1.0809808,20.690977,549.7280915255334,24.626183,18.488173,974.2329705529477,31.84982,17.27624,1.2119331,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897494548389888,604897494548389888,132.83084404738128,0.4976827,11.627843950030401,0.29129142,-0.6511804675107047,0.5820342,-1.8364278576426472,0.5740217,-0.2378237708987359,0.4855146,1.01246,167.79712082008228,0.66453147,20.125406,61.07678127536441,5.2083554,20.873852,158.41801167039327,9.142355,19.248384,1.6254673,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897524612723840,604897524612723840,132.84012572854633,0.7304726,11.632389521862397,0.42662728,0.5215271761687613,0.91095716,8.875216501702425,0.9968232,2.7920032633505114,0.7932446,1.0202687,112.58818286037813,0.71941847,20.558636,46.1152867820431,6.1280365,21.17893,129.9027402009739,9.121777,19.46385,1.7150803,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897528908124288,604897528908124288,132.8514570243383,0.5366649,11.630970209263811,0.318937,0.4204547584480204,0.6364498,-0.5139896048320707,0.6488765,-0.7846807342102263,0.5184222,1.0742089,151.25217370606993,0.6371575,20.238113,41.064761342676455,6.281062,21.304869,169.09336523273646,8.2686205,19.17758,2.1272888,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897528908125568,604897528908125568,132.84252309210657,0.1686161,11.633122541235654,0.09404449,1.2881932518962123,0.19814415,-11.363817073584087,0.20106527,3.7527705352777687,0.15204248,0.906519,774.9012631434296,1.1528331,18.46425,213.79420938586603,9.323709,19.513552,897.2160300694126,9.623258,17.365652,2.1478996,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3416.9714,4.4757,-1.1585,465.2126,0.2014,0.1357,0.0806
Gaia DR3 604897558972113024,604897558972113024,132.86916373027682,0.023474537,11.642082754954398,0.011997536,1.1734004281522512,0.027715387,-11.14224880013666,0.029528476,-3.002587473004453,0.021409297,0.99982774,23717.72977957732,4.8031077,14.749684,11859.429479738923,13.699721,15.153382,16980.236545541105,12.104793,14.173037,0.9803457,22.060787,5.959841,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5163.524,4.3721,-0.8434,804.3306,0.0019,0.0015,8.0E-4
Gaia DR3 604897563267857536,604897563267857536,132.87198351763024,0.07050577,11.630793494773378,0.037278917,2.9482199980309614,0.08199145,-22.914762650807432,0.0875167,2.7130535062608976,0.06627018,1.0432146,2827.2866851400713,2.1654086,17.058943,616.3922166464124,6.959789,18.3639,3349.700631735264,9.313055,15.935381,2.4285183,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3578.4128,4.7501,0.0477,335.0854,0.5893,0.3918,0.2431
Gaia DR3 604897563268022784,604897563268022784,132.87033678223497,2.1193457,11.631566154472324,1.125241,,,,,,,,75.2816199773664,0.83166516,20.995644,23.51808450530996,6.6750646,21.910038,87.81083571525312,9.64316,19.889025,2.0210133,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897593331894272,604897593331894272,132.87582291252076,4.5445857,11.640051153661824,1.9559945,,,,,,,,57.30168647583811,0.95887244,21.291948,88.40384172419189,9.739219,20.472364,204.6973206427181,9.911882,18.970116,1.5022488,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897593336763136,604897593336763136,132.87717926575473,0.4361396,11.644271246278057,0.24027152,1.0236601018954312,0.53853774,-2.0369982125553268,0.513719,11.319634195658082,0.40976048,1.0818797,204.20469617505054,0.76826847,19.912203,49.53145380737805,5.634906,21.10134,242.27261808105024,8.426947,18.787134,2.3142052,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604897597627592192,604897597627592192,132.88299452047673,0.05086328,11.638063274209278,0.025906233,1.0219625167933348,0.06119716,1.2816370430296549,0.0614138,0.9587489282172027,0.04531686,1.0088916,4927.665127761585,2.3854144,16.455765,1897.2185229415695,10.39327,17.14325,4332.289396439104,9.181188,15.656102,1.4871473,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4333.9316,4.4911,-0.014,868.7322,0.177,0.1326,0.07
Gaia DR3 604897627692974464,604897627692974464,132.85848991452696,0.24595752,11.649710919162853,0.20290518,1.3351883244011984,0.25434682,-10.23892728408197,0.50302446,-3.325563736415543,0.62839866,1.0379066,984.2224155108013,2.0373988,18.204634,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 604897631987334912,604897631987334912,132.85810018124826,0.124187104,11.649622463294847,0.06897972,-0.26761650888304234,0.14246877,-0.27345030802770254,0.15666285,-2.6184032185534933,0.122227915,1.4560344,1531.9951609131524,2.2538223,17.724224,885.8845416811623,17.579023,17.970098,1316.2849781649682,42.562584,16.94952,1.0205784,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5243.1763,4.7509,-2.2243,1647.0616,0.0229,0.0188,0.0103
